Order,HouseFunctional,Lot Area,Gr Liv Area,SalePrice,Bsmt Cond,Bsmt Qual,Exter Cond,Exter Qual,Kitchen Qual,Overall Cond,Overall Qual
2534,7,8640,1770,155000,3,5,2,2,2,5,5
2535,7,9360,976,157500,4,4,2,2,3,7,6
2536,7,8400,1052,138500,4,4,2,2,2,5,5
2537,7,8400,898,140000,4,5,2,2,2,6,5
2538,7,9759,1051,124400,4,4,2,2,2,5,5
2539,7,9600,1141,158000,4,4,2,2,2,7,5
2540,7,9230,1200,146000,4,4,2,2,3,8,5
2541,7,14803,1993,190000,4,4,2,2,2,5,6
2542,7,10659,1050,136500,4,4,2,2,2,6,5
2543,7,9100,864,129900,4,4,2,2,2,5,5
2544,7,8393,1712,145000,4,4,2,2,2,5,5
2545,6,8800,1565,185900,4,4,3,2,3,7,6
2546,7,8800,1251,160000,4,4,2,2,2,6,6
2547,7,10368,1488,167000,4,4,2,2,2,6,6
2548,7,9350,1440,157500,4,4,2,2,2,6,5
2549,7,10382,1095,140000,4,4,1,2,2,5,6
2550,7,8973,1053,150000,4,4,2,2,4,7,5
2551,7,10800,1248,151500,4,4,2,2,2,7,5
2552,7,8550,816,129800,4,4,2,2,2,8,6
2553,7,11425,1008,137000,4,4,2,2,2,6,5
2554,7,9724,1043,137000,4,4,2,2,2,7,5
2555,7,4712,1230,121600,4,4,2,2,2,7,4
2556,7,5900,869,85500,4,5,2,2,1,7,4
2557,7,5825,747,79900,4,3,3,2,2,5,4
2558,7,7438,1252,127000,4,3,2,2,2,8,5
2559,6,9600,1433,161000,4,4,2,2,2,6,5
2560,6,10858,1624,146500,4,4,3,2,2,6,5
2561,7,9600,1216,135000,4,4,2,2,2,5,5
2562,4,10680,2136,137900,3,4,2,2,2,3,5
2563,7,9490,1578,133000,4,4,2,2,1,7,6
2564,6,9462,1728,137000,4,4,2,2,2,6,5
2565,7,9888,936,121000,4,4,3,2,2,6,5
2566,7,8917,1584,119000,4,4,2,2,2,5,5
2567,7,12700,1246,172000,4,4,2,2,2,5,6
2568,7,8500,1235,98600,4,4,2,2,2,3,5
2569,7,14200,2157,226000,4,4,2,2,3,6,7
2570,6,9000,1128,118000,4,4,2,2,2,5,5
2571,7,25419,3112,235000,4,4,3,3,3,4,8
2572,7,9723,1008,135000,4,4,2,2,2,7,6
2573,7,7728,1190,132500,4,4,2,2,2,6,5
2574,7,8163,1144,143000,4,4,3,2,2,6,5
2575,7,8400,1364,132000,4,3,2,2,2,5,5
2576,7,11600,1383,145250,4,4,2,2,2,5,6
2577,7,9610,1336,162000,4,4,2,2,2,6,6
2578,7,10000,1370,148000,4,4,2,2,2,6,5
2579,7,14850,1092,141000,4,4,2,2,2,5,5
2580,7,10152,1124,153000,4,4,2,2,2,6,6
2581,6,10011,1236,134450,4,4,2,2,3,6,5
2582,7,7032,943,135960,4,5,2,2,2,5,5
2583,7,8092,1050,156000,4,4,3,2,3,8,6
2584,7,11310,1375,140000,4,4,2,2,2,5,6
2585,7,12778,1008,139500,4,4,2,2,2,6,5
2586,7,10170,1575,155000,4,4,2,2,3,6,6
2587,5,7700,1145,127000,4,5,2,2,2,7,5
2588,7,11050,1005,133500,4,4,2,2,2,5,5
2589,7,13600,1056,125000,4,4,2,2,2,6,5
2590,7,15428,884,142000,4,4,2,2,2,6,5
2591,6,21299,2039,167000,4,4,2,3,2,5,7
2592,6,13300,1384,159000,4,4,2,2,2,5,5
2593,3,22136,2640,180000,4,4,1,2,2,5,5
2594,7,7500,1312,127000,4,4,2,2,2,6,6
2595,6,7000,1310,112000,4,3,3,2,2,6,6
2596,7,10410,713,99800,4,4,3,2,3,8,3
2597,7,5400,833,117000,4,4,3,2,3,7,5
2598,7,5400,1073,108480,4,4,2,2,2,6,5
2599,7,10914,715,68000,4,4,1,2,2,3,3
2600,7,7008,720,86900,3,3,3,2,1,8,4
2601,7,10800,1130,120000,4,4,2,2,2,6,5
2602,7,7200,1595,155500,4,4,4,2,2,8,6
2603,7,10818,1760,80000,4,3,2,2,2,4,4
2604,7,10410,1214,105000,4,4,2,2,2,4,3
2605,4,10800,2414,160000,3,4,1,2,2,4,5
2606,6,10800,1466,170000,4,3,2,2,3,8,5
2607,7,8658,1324,160000,4,4,2,2,2,5,6
2608,7,13400,1086,159950,4,4,2,2,2,5,5
2609,7,10184,1146,165000,4,4,2,2,2,5,6
2610,7,9786,1734,159000,4,4,2,2,3,7,6
2611,7,9510,1207,147000,4,4,2,2,2,5,6
2612,7,7800,912,115000,4,4,2,2,2,5,5
2613,7,8910,1194,159500,4,4,2,2,2,6,6
2614,7,7332,864,120000,4,4,2,2,3,6,6
2615,7,7100,816,129900,4,4,2,2,2,7,5
2616,5,10800,1773,183000,4,4,2,2,2,6,6
2617,7,11650,1472,157500,0,0,2,2,3,5,7
2618,7,18275,2448,277500,4,4,2,2,2,8,7
2619,7,16321,1600,207500,4,4,2,2,2,6,5
2620,5,12144,1521,147500,4,4,2,2,3,6,4
2621,7,10800,1192,135000,4,4,2,2,2,4,4
2622,7,7200,1040,109500,0,0,2,2,2,7,5
2623,7,7200,1040,109900,0,0,2,2,2,5,4
2624,7,7560,1040,133700,4,4,2,2,2,5,5
2625,7,8544,1040,81400,0,0,2,2,2,4,3
2626,7,8544,1040,87500,0,0,2,2,2,4,3
2627,7,8544,1040,93500,0,0,2,2,2,4,3
2628,7,8512,1556,119000,3,4,2,2,2,5,5
2629,7,7945,1150,141000,4,4,2,2,2,6,5
2630,7,7000,1150,146000,4,4,2,2,2,4,5
2631,7,7590,1348,155000,4,4,2,2,2,5,6
2632,7,10205,999,134500,4,4,2,2,2,5,5
2633,7,7400,1045,120000,4,4,2,2,2,6,7
2634,7,7000,864,105000,4,4,2,2,2,6,5
2635,7,7000,1025,124000,4,4,2,2,2,5,5
2636,7,9856,2014,169000,4,3,3,3,2,8,5
2637,7,9906,1328,107000,4,4,2,2,2,4,4
2638,7,9600,1668,135000,4,4,2,2,2,6,5
2639,7,5520,1657,111500,3,4,2,2,1,6,4
2640,7,9600,1416,156500,4,4,2,2,3,8,6
2641,7,9600,1641,178000,5,4,2,2,4,7,7
2642,7,6451,1428,139900,4,4,2,2,2,7,7
2643,7,3960,1004,105000,4,4,2,2,3,8,7
2644,7,5684,813,110000,4,4,2,2,3,8,6
2645,7,7745,1951,111500,4,4,2,3,1,6,4
2646,7,7741,1032,108000,3,4,2,2,2,5,6
2647,7,5633,844,111500,3,4,2,2,2,7,5
2648,7,9000,1750,124000,3,3,2,2,4,6,5
2649,7,7200,864,105000,4,4,2,2,2,5,4
2650,7,4400,1118,116000,4,3,2,2,2,8,6
2651,7,7614,1376,96900,3,4,2,2,2,5,3
2652,7,6000,960,135500,4,4,2,2,2,7,5
2653,7,6000,1566,139000,4,4,3,2,3,7,5
2654,7,7830,492,61500,4,3,2,2,2,5,3
2655,7,9576,1182,120000,4,3,2,2,2,7,6
2656,7,5820,1163,126175,4,4,3,2,2,8,3
2657,7,5747,840,64000,4,4,2,2,1,4,3
2658,7,9142,1928,137000,4,3,1,2,1,8,6
2659,5,9600,1774,87000,3,4,2,2,2,2,4
2660,7,10800,1768,163000,4,5,2,2,2,7,7
2661,7,6300,2104,155000,4,4,2,2,2,6,7
2662,7,5000,1440,79000,4,4,2,2,2,4,5
2663,7,8850,1690,144000,4,4,2,2,2,6,7
2664,7,3600,1368,114504,4,4,2,2,2,7,6
2665,7,7200,1762,157000,4,3,2,2,3,7,7
2666,7,11340,1200,125000,4,4,2,2,2,5,6
2667,7,22950,3608,475000,4,4,3,3,4,9,10
2668,7,5976,1248,93500,4,4,2,2,2,7,5
2669,7,9750,960,125000,4,4,2,2,2,5,5
2670,7,4761,1020,64500,3,4,1,1,1,3,3
2671,7,7446,788,100000,4,4,2,2,2,5,4
2672,7,6435,1577,140200,4,4,2,2,1,5,6
2673,7,11737,1827,202500,4,4,2,2,2,7,6
2674,7,5000,1664,159000,4,4,3,2,2,7,6
2675,7,7800,1118,119900,4,5,2,2,2,7,5
2676,7,6240,1176,114500,4,4,2,2,2,6,6
2677,7,6240,1344,115000,4,5,2,2,2,4,5
2678,7,6120,1162,75000,4,4,2,3,2,5,3
2679,6,6120,1015,88000,4,4,2,2,2,7,5
2680,7,6240,912,80500,0,0,2,2,2,5,4
2681,7,6240,1576,149000,4,4,2,2,2,6,5
2682,7,6120,1324,110000,4,4,3,2,3,7,5
2683,7,6000,1103,110500,4,4,3,2,3,6,6
2684,7,6000,616,89000,4,4,2,2,2,7,5
2685,7,6380,1048,113000,3,4,2,2,2,6,5
2686,7,11672,816,109000,4,4,2,2,2,5,5
2687,7,33120,2486,220000,4,4,2,2,2,5,6
2688,7,9873,960,129000,4,4,2,2,2,5,4
2689,7,5310,1635,117000,3,4,3,2,3,8,6
2690,7,4118,693,52500,4,4,2,2,1,4,4
2691,7,10320,1430,107000,3,4,2,2,1,5,4
2692,7,7518,1330,116500,3,3,3,1,2,8,5
2693,7,9000,819,72000,4,4,2,2,3,4,5
2694,7,8600,1376,119500,4,4,2,2,2,6,6
2695,7,7200,1360,125500,4,4,2,2,3,6,5
2696,7,9786,1077,91000,3,4,2,2,2,4,3
2697,7,6780,754,84500,4,4,1,2,2,8,6
2698,7,7200,984,90000,4,4,2,2,2,6,6
2699,7,12375,1422,137500,4,4,1,2,2,5,5
2700,7,11136,1921,150000,4,4,2,2,2,5,6
2701,6,21370,1640,131000,0,0,2,2,2,5,5
2702,5,6930,1352,130000,4,4,2,2,3,4,5
2703,7,8250,1032,125000,0,0,2,2,2,7,5
2704,7,5220,879,80000,4,4,2,2,2,3,5
2705,7,5500,1073,157000,5,5,2,2,2,5,7
2706,7,11235,1382,148000,4,4,2,2,2,5,4
2707,7,10791,1296,90000,0,0,2,2,2,5,4
2708,7,8414,1068,154500,4,4,2,2,2,8,6
2709,7,11327,1064,153600,4,4,2,2,2,6,5
2710,7,11777,1320,164500,4,4,2,2,2,6,5
2711,7,10366,934,132000,4,4,3,2,2,7,6
2712,7,9000,1059,142500,4,4,2,2,2,6,5
2713,7,11553,1159,158000,4,4,2,2,2,5,5
2714,7,7844,1400,149500,4,4,2,2,2,7,6
2715,7,9535,1458,165000,4,4,2,2,2,5,5
2716,6,10335,1721,180000,4,4,2,2,2,6,5
2717,7,7176,1040,160500,5,4,2,2,2,6,6
2718,7,9662,1967,156500,4,5,2,2,2,4,5
2719,7,8235,1949,157000,4,4,2,2,2,4,5
2720,7,13650,1920,172500,4,4,3,3,3,5,5
2721,3,13125,1803,155000,4,4,2,2,2,4,5
2722,7,17920,1779,170000,4,4,2,2,2,4,5
2723,4,17529,872,105000,4,4,2,2,1,5,5
2724,7,10246,960,145000,5,4,3,2,2,9,4
2725,5,14175,1437,168000,4,4,2,2,2,6,5
2726,7,20355,1830,278000,4,5,2,2,2,6,7
2727,7,13050,1000,164000,4,5,2,2,2,6,5
2728,7,15593,2287,225000,4,4,2,3,2,4,7
2729,7,10820,810,130000,4,5,2,2,2,7,5
2730,7,13350,894,142500,4,4,2,2,2,5,5
2731,7,1700,1700,148400,4,5,2,3,3,5,7
2732,7,5271,1453,190000,4,5,2,2,3,5,7
2733,7,9375,1350,146000,4,4,3,2,2,5,4
2734,4,6488,1150,128000,4,4,2,2,2,5,5
2735,7,7800,2008,225000,5,4,3,2,4,8,5
2736,7,19690,2201,274970,4,5,3,3,3,7,6
2737,7,19950,2009,235000,4,4,2,2,2,7,6
2738,7,19800,3672,415000,4,4,2,2,3,8,6
2739,5,11679,1560,182000,4,4,2,2,2,5,5
2740,7,12048,1488,135000,0,0,2,2,2,6,5
2741,7,10519,1057,137000,4,4,2,2,3,8,5
2742,7,9525,1855,136900,3,4,2,2,2,4,6
2743,7,9525,1609,149900,4,4,2,2,2,5,6
2744,7,6420,1148,123500,5,5,2,2,2,7,5
2745,5,8335,1124,93000,0,0,2,2,2,5,5
2746,7,7585,1456,91500,3,3,2,2,2,3,5
2747,7,11200,1298,180000,4,5,2,3,3,5,6
2748,7,12128,2559,209000,4,5,2,3,4,4,6
2749,7,9554,1911,215000,4,5,2,3,3,5,8
2750,7,9069,1440,224500,4,5,3,3,3,8,6
2751,7,11003,1876,229800,4,5,2,3,3,5,7
2752,7,7488,1208,183600,4,5,2,3,3,5,7
2753,7,7406,1220,194000,4,5,2,3,3,5,7
2754,7,6762,1294,193879,5,5,2,3,3,5,7
2755,7,11210,1614,221500,4,5,2,3,3,5,7
2756,7,8990,1498,204900,4,5,2,3,3,5,7
2757,7,8760,1962,239799,5,5,2,3,3,5,7
2758,7,13377,1846,233555,4,5,2,3,3,5,6
2759,7,11645,1734,260000,4,5,2,3,3,5,7
2760,7,11645,1590,294900,4,5,2,3,4,5,8
2761,7,10984,1809,209700,4,5,2,3,3,5,7
2762,7,9316,1614,225000,4,5,2,3,3,5,7
2763,7,9316,1596,181000,4,5,2,3,3,5,7
2764,7,10041,1915,220000,4,5,2,3,3,5,8
2765,7,36500,1582,190000,4,4,3,2,2,5,5
2766,7,21453,988,180000,4,4,2,2,2,5,6
2767,7,70761,1533,280000,4,5,2,2,3,5,7
2768,7,12000,1388,158900,3,5,1,2,2,5,6
2769,7,8846,914,148000,4,5,2,3,2,5,5
2770,7,13015,1100,145000,4,5,3,2,2,6,5
2771,7,12438,1499,187000,4,5,2,3,3,5,6
2772,7,8685,1425,193000,4,5,2,2,2,5,7
2773,7,13568,990,156000,4,5,2,2,2,5,5
2774,7,9100,1525,235000,4,5,2,3,3,5,7
2775,7,9236,1494,217000,4,5,3,2,3,5,6
2776,7,10264,1588,214000,4,5,2,3,3,5,7
2777,7,9272,1749,196000,4,5,2,3,3,5,7
2778,7,13426,1779,217000,4,5,2,3,3,5,7
2779,7,13450,1861,200000,4,5,2,3,3,5,7
2780,7,14006,1776,192500,4,5,2,3,3,5,7
2781,7,13704,1541,205000,4,5,2,3,3,5,7
2782,7,10780,954,132500,4,4,2,2,2,5,5
2783,7,8340,1388,157500,4,5,2,2,2,6,6
2784,7,10385,1282,174000,5,4,2,2,2,6,6
2785,7,9920,971,128500,4,5,2,2,2,6,5
2786,7,9560,864,128500,4,4,3,2,2,7,5
2787,7,9800,894,149900,4,4,2,2,2,7,5
2788,7,7200,864,119900,4,4,2,2,2,8,5
2789,7,3612,1320,137000,4,5,2,2,2,5,6
2790,7,11367,1989,255000,4,5,2,3,3,5,8
2791,7,9930,1762,222000,4,5,2,3,3,5,7
2792,7,9468,1755,214000,4,5,2,2,2,5,6
2793,7,11088,1358,220000,4,5,2,3,3,5,8
2794,7,14781,1787,275000,4,5,2,3,3,5,8
2795,7,8726,1909,197000,4,5,2,3,3,5,7
2796,7,8125,1654,230000,4,5,2,3,3,5,7
2797,7,10566,2214,268500,4,5,2,3,3,5,8
2798,7,21533,2049,210900,4,5,2,3,3,5,7
2799,7,11250,1939,227000,4,5,2,2,3,5,7
2800,7,11250,1995,237000,5,5,3,3,3,5,7
2801,7,9750,2097,274300,4,5,2,2,3,6,7
2802,7,9100,1836,216837,4,5,2,3,3,5,7
2803,7,4435,848,133000,4,5,2,3,3,5,6
2804,7,4435,848,155900,4,5,2,3,3,5,6
2805,7,15611,1919,233230,4,5,2,3,3,5,8
2806,7,8810,1390,207000,4,5,2,3,3,5,7
2807,7,12393,1948,195000,4,5,2,3,3,5,7
2808,7,9135,1700,200000,4,5,2,3,3,5,6
2809,7,8581,1737,203160,5,5,2,3,3,5,7
2810,7,8400,1611,195800,4,5,2,3,3,5,7
2811,7,10084,1552,212900,4,5,2,3,3,5,7
2812,7,11645,1720,196500,4,5,2,3,3,5,7
2813,7,8772,1336,198000,4,5,2,3,3,5,7
2814,7,8846,1500,173900,4,5,2,2,3,5,6
2815,7,8461,1456,163990,4,5,2,3,3,5,6
2816,7,8767,1310,164990,4,5,2,3,3,5,7
2817,6,8777,1436,98000,4,5,3,2,2,6,4
2818,7,17755,1466,149900,4,4,2,2,1,4,5
2819,7,8877,1220,102000,3,3,2,2,2,5,4
2820,7,7840,1012,127500,4,5,2,2,2,5,6
2821,7,9400,980,127500,5,5,2,2,2,5,6
2822,7,16133,1176,119900,4,5,2,2,2,4,5
2823,7,7162,1724,196500,4,5,2,3,3,5,7
2824,7,8050,914,117250,4,5,2,2,3,5,6
2825,7,11060,2314,229000,4,5,2,3,3,5,7
2826,7,3675,1072,145000,4,5,2,2,2,5,5
2827,7,3675,1072,140000,4,5,2,2,2,5,6
2828,7,3675,1072,142500,4,5,2,2,2,5,6
2829,3,2522,1709,134000,4,5,2,3,3,5,7
2830,3,2522,1709,130000,4,5,2,3,3,5,7
2831,3,2522,1709,130000,4,5,2,3,3,5,6
2832,3,2522,1709,137500,4,5,2,3,3,5,7
2833,3,3363,1708,130000,4,5,2,3,3,5,7
2834,7,6956,936,97900,4,3,3,2,2,7,4
2835,7,7822,1338,92000,3,3,1,2,2,3,6
2836,5,8707,1669,107000,4,4,2,2,2,5,4
2837,7,8410,1184,81000,4,4,1,2,2,3,5
2838,7,9738,1221,104900,4,4,3,2,2,7,5
2839,7,8172,864,115000,4,4,2,2,2,7,5
2840,6,16012,1482,125000,4,4,2,2,2,4,4
2841,7,8248,1250,116000,4,4,2,2,1,7,5
2842,7,8248,1414,83000,4,4,2,2,2,4,4
2843,7,6204,2230,118500,3,4,2,3,2,5,4
2844,7,8088,498,35000,4,4,2,2,2,3,2
2845,5,11388,1273,121000,4,4,2,2,3,7,4
2846,7,7082,1928,160000,4,4,2,2,2,8,5
2847,7,8400,1595,140000,4,4,2,2,2,5,6
2848,7,10890,1551,137000,4,3,2,2,1,5,5
2849,7,6430,1340,128000,4,4,2,2,2,6,6
2850,7,7000,1479,160000,4,4,2,2,3,8,7
2851,7,13132,1784,138887,4,5,2,2,2,5,5
2852,7,4899,1510,149000,4,4,2,2,2,8,6
2853,7,6000,1522,102000,4,4,1,2,2,5,5
2854,7,9399,1636,167000,4,4,2,2,3,8,7
2855,7,7588,1802,200100,4,3,2,2,2,6,7
2856,7,10164,1465,131000,3,4,2,2,2,5,5
2857,7,6191,1288,112000,3,3,2,2,2,4,5
2858,7,9550,1717,140000,5,4,2,2,3,5,7
2859,5,21780,1550,195000,3,4,2,2,2,5,6
2860,7,11435,1517,230000,4,5,2,2,3,7,8
2861,7,12400,1717,194000,4,5,2,2,2,6,5
2862,7,11600,1180,137500,4,3,2,2,1,5,4
2863,7,11500,2057,250000,4,5,2,3,3,7,7
2864,7,8170,1671,218000,4,4,3,3,2,7,7
2865,7,16560,2345,239000,4,5,2,2,2,8,6
2866,7,12320,1609,199500,4,4,2,2,3,7,7
2867,7,14210,1801,210000,4,4,2,2,2,7,6
2868,7,14115,1811,230000,4,4,2,2,4,7,6
2869,7,12984,1647,217500,4,5,2,2,3,6,5
2870,7,15600,2315,257000,4,5,3,2,2,7,5
2871,7,15750,1336,157000,4,4,2,2,2,5,5
2872,7,16381,1844,223000,4,4,3,3,3,5,6
2873,7,7288,976,102000,4,4,2,2,2,6,5
2874,7,7000,1285,145400,4,4,2,2,2,7,6
2875,6,8534,672,72000,4,3,2,2,2,4,4
2876,7,7030,641,85000,4,4,2,2,1,6,4
2877,7,8765,951,106500,4,4,2,2,2,6,4
2878,7,9060,1638,139000,4,4,2,2,3,5,6
2879,7,11040,1336,108000,4,4,2,2,2,6,4
2880,4,12366,729,51689,0,0,2,2,2,5,3
2881,7,9000,480,35311,4,4,2,2,2,3,2
2882,5,9000,1396,115000,4,4,1,1,2,6,5
2883,7,8520,936,78000,3,3,2,2,2,5,3
2884,7,5748,1778,375000,4,5,2,3,4,5,8
2885,7,3842,1646,300000,4,5,2,3,3,5,8
2886,7,23580,1625,242500,4,5,2,2,1,6,6
2887,7,8385,1664,145000,4,4,2,2,2,5,6
2888,7,9116,1491,209000,4,5,2,3,3,5,8
2889,7,10530,1004,135000,4,5,2,2,2,5,6
2890,7,11080,1210,148000,4,4,2,2,2,6,6
2891,7,11070,1959,171000,4,4,2,2,2,5,7
2892,7,26178,2519,335000,4,5,2,3,3,5,7
2893,7,8239,1295,230000,0,0,2,3,3,5,7
2894,7,50102,1650,250764,4,5,2,2,2,5,6
2895,7,16669,1707,228000,4,5,2,3,2,6,8
2896,7,13811,1137,176000,5,5,2,2,3,6,6
2897,7,8049,1339,180000,4,5,2,2,2,5,7
2898,7,11170,2514,250000,4,5,2,2,2,5,7
2899,7,8098,1403,202000,4,5,2,3,3,5,6
2900,7,14331,1800,312500,4,5,2,3,3,5,8
2901,7,13618,1960,320000,5,5,2,3,3,5,8
2902,7,11443,2028,369900,4,5,2,3,3,5,8
2903,7,11577,1838,359900,4,5,2,4,4,5,9
2904,4,31250,1600,81500,0,0,1,2,2,3,1
2905,7,7020,1368,215000,4,5,3,2,2,5,7
2906,7,4500,1216,164000,4,5,2,2,2,5,6
2907,7,4500,1337,153500,5,5,3,2,2,5,6
2908,7,17217,1140,84500,4,5,2,2,2,5,5
2909,7,2665,1304,104500,4,5,2,2,2,6,5
2910,7,2665,1475,127000,4,4,2,2,2,6,5
2911,3,3964,2521,151400,4,5,2,2,2,4,6
2912,7,10172,874,126500,4,4,2,2,2,7,5
2913,7,11836,1652,146500,4,4,2,2,2,5,5
2914,7,1470,630,73000,4,5,2,2,2,6,4
2915,7,1484,1092,79400,4,4,2,2,2,4,4
2916,7,13384,1360,140000,4,4,2,2,2,5,5
2917,7,1533,630,92000,4,5,2,2,4,7,5
2918,7,1533,1092,87550,4,4,2,2,2,5,4
2919,7,1526,1092,79500,4,4,2,2,2,5,4
2920,7,1936,1092,90500,4,4,2,2,2,7,4
2921,7,1894,1092,71000,4,4,2,2,2,5,4
2922,7,12640,1728,150900,4,4,2,2,2,5,6
2923,7,9297,1728,188000,4,4,2,2,2,5,5
2924,7,17400,1126,160000,4,4,2,2,2,5,5
2925,7,20000,1224,131000,4,4,2,2,2,7,5
2926,7,7937,1003,142500,4,4,2,2,2,6,6
2927,7,8885,902,131000,4,5,2,2,2,5,5
2928,7,10441,970,132000,4,5,2,2,2,5,5
2929,7,10010,1389,170000,4,5,2,2,2,5,5
2930,7,9627,2000,188000,4,5,2,2,2,5,7
