Order,SalePrice,Lot Area,Gr Liv Area,Overall Qual,Exter Qual,Kitchen Qual,Garage Area,PorchSFTotal,BathroomsTotal,HouseAge,HouseRemodelAge,Total Bsmt SF,Railroad_Near,Railroad_Adjacent,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD
841,145000,206321,20843,95,38,38,12768.0,8664,28.5,285,266,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
842,138000,153368,18810,95,38,38,9120.0,1216,38.0,285,266,14174.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
843,197900,197600,33801,133,38,57,10374.0,4446,47.5,209,209,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
844,204000,196365,28519,133,57,57,10963.0,3287,57.0,190,190,12901.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
845,192000,171323,27189,133,57,57,12654.0,665,57.0,190,190,10640.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
846,200000,166250,33668,114,38,38,9348.0,4674,66.5,209,209,11514.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
847,195000,169765,31540,133,57,57,9367.0,4028,47.5,133,133,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
848,227000,186352,29887,133,57,57,10336.0,1368,57.0,133,133,14972.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
849,230000,235980,34960,133,57,57,11818.0,855,66.5,152,152,12654.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
850,187100,309415,27170,133,57,57,11495.0,627,38.0,152,133,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
851,203000,204041,27436,133,57,57,10963.0,3496,57.0,133,152,23921.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
852,201000,212154,28348,133,57,57,11552.0,5358,38.0,152,152,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
853,124000,160170,19760,95,38,38,0.0,0,38.0,589,589,11704.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
854,140000,309111,17233,95,38,38,6517.0,1368,19.0,589,589,11875.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
855,134900,132050,17366,95,38,38,8436.0,0,38.0,570,570,14858.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
856,150500,167200,19760,95,38,57,9196.0,5472,38.0,608,19,12844.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
857,136500,133000,16416,95,57,38,6384.0,0,38.0,589,76,12274.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
858,143500,176434,24092,95,38,57,4788.0,3287,28.5,608,380,3724.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
859,133500,294937,16416,95,38,38,6422.0,0,38.0,703,703,8740.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
860,123000,136800,16986,95,38,38,11400.0,4085,19.0,703,703,14763.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
861,133900,136800,14592,95,38,38,7524.0,3648,28.5,703,114,12540.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
862,133000,160455,14592,95,38,38,7524.0,1102,38.0,703,38,12464.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
863,250000,221616,30609,133,57,57,23389.0,6745,57.0,133,133,23446.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
864,254750,234346,41496,152,57,57,10830.0,6156,47.5,114,114,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
865,236500,224922,33972,152,57,76,9918.0,6707,38.0,152,152,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
866,261500,225815,35568,152,57,76,10089.0,5358,66.5,152,152,18810.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
867,313000,209950,40907,171,57,76,13984.0,7505,66.5,171,171,17176.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
868,198500,166231,32775,133,57,57,10450.0,912,47.5,133,133,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
869,211000,213750,35530,133,57,57,11552.0,5681,47.5,152,152,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
870,220000,299250,28747,152,57,57,9899.0,3211,57.0,190,171,23674.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
871,203000,225777,28576,133,57,57,9082.0,3439,57.0,247,247,13110.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
872,279500,242858,34732,152,57,57,9937.0,6422,57.0,133,114,25840.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
873,210000,166250,26923,133,57,57,9709.0,3363,57.0,228,209,21109.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
874,219500,178125,38646,133,38,57,12255.0,11628,66.5,228,209,14041.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
875,191000,166250,32604,133,57,57,9728.0,2280,47.5,247,247,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
876,178000,172900,23028,133,57,57,10887.0,6764,38.0,152,152,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
877,213000,185250,30970,133,57,57,8569.0,5852,38.0,171,152,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
878,144000,84265,16112,114,57,57,7980.0,2660,38.0,114,95,13015.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
879,140000,84265,16112,114,57,57,7980.0,2660,38.0,114,114,13015.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
880,293200,193800,30438,152,57,57,15390.0,4617,57.0,38,38,28082.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
881,190000,176947,32832,133,57,57,10868.0,4617,47.5,95,95,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
882,190000,161253,28500,133,57,57,10830.0,4332,38.0,95,95,380.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
883,173500,164027,28044,114,57,57,10260.0,2565,66.5,76,76,3667.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
884,170000,210311,26524,114,57,57,8360.0,2584,47.5,38,38,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
885,108000,52662,6756,24,12,18,3120.0,576,12.0,360,36,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
886,167000,59622,8916,30,12,12,2880.0,0,12.0,270,60,3822.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
887,100000,53262,4896,24,12,12,1728.0,0,12.0,426,306,4140.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
888,198500,43806,11532,42,18,18,4032.0,1062,18.0,36,36,0.0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0
889,159500,47700,8556,36,12,12,2640.0,1512,9.0,192,192,3210.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
890,127000,64092,6894,24,12,12,3264.0,1440,12.0,294,228,2394.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
891,125000,43200,6750,36,12,12,2112.0,1776,12.0,198,198,3786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
892,320000,79716,10188,54,24,24,4608.0,2346,18.0,12,6,7404.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
893,145500,22050,6432,36,12,12,3150.0,168,12.0,24,18,3282.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
894,118000,56430,4188,30,12,12,0.0,1200,9.0,372,6,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
895,85000,38460,5256,24,12,12,1920.0,0,6.0,300,300,3450.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
896,120000,70602,8208,30,12,12,1170.0,1512,12.0,354,354,6468.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
897,98000,50430,9174,24,12,12,1440.0,1662,12.0,384,354,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
898,99900,24360,5184,30,12,12,0.0,576,6.0,522,354,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
899,82000,61236,5664,18,12,6,3168.0,0,6.0,342,342,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
900,119900,65556,10068,30,12,12,0.0,0,12.0,300,300,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
901,103500,70602,9360,30,12,12,1878.0,0,6.0,318,318,3276.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
902,112000,53556,5760,24,12,12,1728.0,1344,6.0,318,318,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
903,110000,74124,7176,36,12,18,3168.0,276,6.0,534,54,0.0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
904,122000,49272,7788,30,12,12,1536.0,504,6.0,408,354,3756.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
905,117000,65988,9624,30,12,12,3960.0,408,12.0,408,294,4968.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
906,160000,44100,8876,35,14,14,1750.0,385,10.5,497,413,5824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
907,159434,31500,10640,35,14,14,1967.0,392,7.0,539,63,1274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
908,60000,58800,3066,14,14,7,1722.0,0,7.0,623,413,2030.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
909,139500,69300,10423,42,14,14,1680.0,2345,14.0,483,413,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
910,197000,111041,21574,49,14,14,4704.0,1393,24.5,623,273,3661.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
911,105000,39949,8694,42,14,14,1260.0,2975,10.5,518,413,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
912,135000,54628,13867,28,14,21,4032.0,3325,21.0,567,413,4354.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
913,147500,171480,24640,120,60,60,8800.0,3600,20.0,1860,180,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
914,137450,43197,11256,42,14,21,1512.0,1141,17.5,588,133,1848.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
915,155000,50400,7945,49,21,21,4032.0,1792,14.0,511,14,3920.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
916,177000,151160,38260,120,40,40,6840.0,0,30.0,1620,1180,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
917,145000,44044,10339,49,14,14,1512.0,350,17.5,567,413,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7
918,137000,143100,24560,140,40,40,4300.0,6160,20.0,1820,380,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
919,234000,218360,41600,140,60,60,5640.0,2900,30.0,1660,100,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
920,205000,273600,31340,100,40,40,8800.0,3420,50.0,1380,1180,14560.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
921,177500,150000,29880,120,40,60,4260.0,4480,20.0,1340,1180,10940.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
922,160000,192000,26160,100,60,40,5120.0,1400,50.0,1380,1180,8560.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
923,155000,293600,25460,100,40,40,6140.0,11960,20.0,980,980,15860.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
924,163500,267200,19280,100,40,40,8640.0,880,40.0,1760,60,14260.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
925,154900,153620,26860,100,40,40,3720.0,5880,30.0,1760,1180,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
926,205000,162900,49600,140,40,40,8000.0,1140,50.0,1380,1180,4920.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
927,144800,182000,22240,100,40,40,7800.0,0,40.0,1100,1100,16960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
928,174500,240000,31280,140,40,20,4680.0,0,30.0,1360,1180,5500.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
929,193000,266780,31220,120,40,40,9260.0,5360,60.0,980,980,18800.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
930,158000,312000,30460,100,40,20,5900.0,1620,60.0,1200,80,16380.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
931,158500,280000,23040,120,40,60,6000.0,720,30.0,1180,100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
932,224000,350000,38120,120,40,40,11520.0,4020,50.0,1100,1100,24380.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
933,115000,19063,11352,66,22,22,4972.0,3069,11.0,319,319,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
934,137000,16368,13519,66,22,33,5082.0,1936,27.5,319,187,5181.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
935,121000,17732,13519,66,22,22,5082.0,1694,16.5,319,319,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
936,124000,14300,13519,66,22,22,5082.0,1650,16.5,319,319,3135.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11
937,208000,272140,39640,120,40,40,10020.0,10240,70.0,460,460,9080.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
938,315000,351940,47300,140,60,80,11020.0,6880,60.0,760,0,24440.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
939,222000,433900,33600,120,60,60,10800.0,10360,60.0,420,40,16160.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
940,147000,21380,2688,10,4,4,936.0,692,2.0,178,24,912.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
941,123000,17320,4336,10,4,6,1152.0,1410,4.0,218,32,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
942,78000,12804,2384,10,4,4,378.0,274,2.0,178,118,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
943,85000,16940,3052,6,2,2,0.0,312,2.0,188,54,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
944,75000,20400,1144,8,4,4,400.0,144,2.0,168,118,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
945,230000,76860,32960,160,80,80,9640.0,7360,70.0,40,20,29520.0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0
946,57625,43560,1620,4,2,4,560.0,286,2.0,198,118,0.0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
947,251000,131625,26676,104,39,39,8346.0,3913,32.5,117,104,9035.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
948,239686,166686,27937,91,39,39,8710.0,5317,32.5,78,78,17563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
949,240000,157534,22230,91,39,39,7150.0,4264,26.0,65,52,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
950,215000,158717,25493,78,26,39,7280.0,4121,45.5,104,91,8970.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
951,156450,126750,12038,78,26,26,4563.0,4147,26.0,416,416,9971.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
952,173000,121680,16731,78,26,26,7033.0,5993,32.5,416,416,12441.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
953,126000,131625,22542,65,26,39,7007.0,0,26.0,416,416,0.0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0
954,173000,129311,15821,91,26,39,6461.0,2535,39.0,247,234,7943.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
955,152000,143910,20735,65,26,26,8736.0,0,39.0,234,234,715.0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
956,137500,330625,30912,138,46,69,12075.0,8073,34.5,1173,1173,10695.0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
957,375000,4950635,46828,161,46,46,11799.0,0,92.0,1012,1012,47288.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
958,315500,296654,37260,207,69,92,20976.0,5244,69.0,46,23,23506.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
959,224500,302657,38916,161,46,69,14950.0,7406,57.5,0,0,0.0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,0,0
960,410000,309074,46828,207,92,92,17940.0,5612,69.0,23,23,40434.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
961,316500,332649,37743,207,92,92,20355.0,2185,69.0,23,23,25645.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
962,201000,205275,33718,184,69,69,14030.0,2714,46.0,46,46,368.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
963,175000,263511,32476,138,46,69,13248.0,3887,69.0,483,483,23115.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
964,204000,226297,51451,138,46,69,10120.0,7567,57.5,667,69,10626.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
965,213500,331637,34017,161,46,69,13294.0,10626,103.5,506,460,35144.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
966,220000,157619,29808,184,69,69,10833.0,4991,69.0,184,161,23115.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
967,170000,210611,46322,161,69,69,11178.0,5474,57.5,138,138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
968,315000,335823,42274,207,92,92,17595.0,7774,69.0,69,69,28980.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
969,425000,290559,45494,207,92,92,21160.0,8280,69.0,46,46,37720.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
970,139500,162734,13104,65,26,39,4992.0,1872,13.0,533,533,6916.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
971,115000,282750,23023,65,26,26,4368.0,0,13.0,637,39,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
972,162000,58500,15652,78,26,26,5356.0,3211,39.0,143,143,11258.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
973,165000,58500,15912,78,26,26,5226.0,3952,39.0,130,130,11479.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
974,91000,1596,988,4,2,2,297.0,221,2.0,36,36,462.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
975,130000,128154,11362,65,26,26,3744.0,429,26.0,533,533,6630.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
976,86000,1526,630,4,2,3,286.0,0,2.0,39,7,515.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
977,160000,173979,18252,65,26,26,6552.0,208,26.0,520,117,7722.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
978,80000,1477,630,4,2,2,286.0,0,2.0,39,39,509.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
979,97000,1533,1344,4,2,2,0.0,0,1.5,39,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
980,88000,2217,1092,4,2,2,286.0,238,1.5,39,39,546.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
981,131900,99957,10348,65,26,26,4368.0,1794,19.5,481,481,10348.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
982,131250,100178,14183,78,26,26,5577.0,3640,19.5,208,169,4992.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
983,165500,118313,14430,65,26,39,7826.0,4329,26.0,403,403,14261.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
984,112000,114140,10829,65,26,26,0.0,0,26.0,312,312,8125.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
985,149000,99697,11479,65,26,26,9074.0,1716,26.0,221,208,10764.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
986,143000,183495,17706,65,26,26,6240.0,5070,32.5,208,182,9516.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
987,130000,135577,16731,65,26,26,5720.0,1950,19.5,221,221,4290.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
988,196000,127647,20371,78,26,39,9282.0,3848,39.0,416,416,20371.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
989,173000,135941,21216,65,39,26,11674.0,7033,19.5,520,520,10192.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
990,176500,132348,16968,72,48,24,7212.0,2892,24.0,600,72,11268.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
991,237500,155100,25404,72,24,24,6600.0,504,30.0,456,456,10380.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
992,206900,132900,25344,72,24,24,6912.0,3360,30.0,468,468,9312.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
993,187500,139232,25664,96,32,32,7520.0,576,40.0,176,160,11296.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
994,165000,130224,23520,96,32,32,6720.0,3856,40.0,208,192,7616.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
995,195500,152560,25664,96,32,32,7552.0,2912,40.0,160,160,13616.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
996,192000,144672,26208,96,32,32,7552.0,2208,56.0,160,160,13248.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
997,173000,240608,26176,96,32,32,6176.0,4032,40.0,192,192,2208.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
998,177900,226192,22144,80,48,48,6464.0,624,48.0,192,176,7200.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
999,175000,349952,23136,112,32,32,6496.0,4576,48.0,192,176,9664.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1000,286000,137844,44604,224,84,112,19096.0,9632,70.0,196,168,32284.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1001,247900,175392,47096,224,84,84,14784.0,0,70.0,308,308,18368.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1002,180000,151060,37436,224,84,84,12936.0,9352,84.0,420,420,20524.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1003,180000,141960,35840,224,84,84,14168.0,6328,56.0,448,448,0.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1004,181000,173424,25664,96,32,32,7520.0,576,40.0,176,160,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1005,183000,178944,26128,96,32,32,7360.0,624,40.0,160,160,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1006,188000,128000,26528,96,32,32,6896.0,4928,56.0,208,192,3504.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1007,194500,173312,30320,112,48,48,6544.0,3024,40.0,224,192,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1008,185000,225072,27344,96,32,48,6656.0,640,56.0,272,272,8064.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1009,189000,130788,34384,224,84,84,13216.0,8064,84.0,560,532,21476.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1010,188500,166600,37436,224,84,84,12936.0,6356,84.0,532,532,8932.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1011,355000,379204,70000,224,84,112,19124.0,6272,98.0,84,84,448.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1012,325000,313544,70112,252,84,112,18368.0,5124,70.0,84,28,0.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1013,387000,431228,52752,252,112,112,18760.0,8120,84.0,112,112,37436.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1014,115000,499520,23584,96,32,32,7920.0,2304,16.0,896,896,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
1015,334000,227304,47880,252,112,112,15596.0,5712,84.0,28,28,28952.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
1016,133000,756480,23808,96,32,32,11808.0,2880,40.0,928,928,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1017,215000,308160,31395,105,30,30,8130.0,6405,37.5,330,255,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1018,226500,190200,25320,105,45,60,7920.0,2835,45.0,300,300,14745.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1019,175500,181350,21330,90,30,45,8640.0,4140,30.0,405,405,12240.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1020,181900,162375,18900,105,45,30,8970.0,2280,45.0,375,375,11205.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1021,235000,278385,30960,105,45,45,8250.0,3000,45.0,450,450,20880.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1022,220000,216750,26730,105,45,45,8265.0,7005,37.5,435,435,19695.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1023,272000,183405,43080,90,30,30,9285.0,12480,52.5,465,195,13440.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1024,161000,196020,18165,90,30,45,6915.0,2610,45.0,480,480,14070.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1025,175000,234165,16890,75,30,60,8100.0,2700,37.5,465,465,12900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1026,185000,156000,30660,105,30,30,7335.0,1515,37.5,420,300,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1027,146900,146145,19620,75,30,30,7260.0,0,22.5,585,585,4200.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1028,292500,187665,42600,105,45,45,19710.0,3360,45.0,450,450,14820.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1029,180000,170415,22845,90,30,30,7170.0,2835,37.5,480,480,9660.0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
1030,159900,156000,21660,90,30,30,7095.0,360,30.0,480,480,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1031,205000,157200,29460,105,30,30,7245.0,1035,37.5,480,480,6045.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1032,157000,150000,17670,75,30,45,6585.0,3360,30.0,525,120,16260.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1033,306000,214665,35100,120,45,45,11805.0,8850,52.5,180,180,15345.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15
1034,133000,108000,21504,60,24,24,5760.0,540,36.0,408,408,0.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1035,151000,117000,12648,72,24,24,5520.0,3120,30.0,468,468,12480.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
1036,111900,123540,11232,48,24,24,3456.0,192,12.0,468,468,3024.0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0
1037,123000,90720,10368,60,24,24,6912.0,0,24.0,444,444,8784.0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12
