Order,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,SalePrice,SalesPriceLog,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighbor_int,Neighbor_intsorted,Railroad_Adjacent,Railroad_Near,Street_Feeder,Street_Aterial,PosFeature_Adjacent,PosFeature_Near,Street_Grvl,Street_Pave,Gr Liv Area2,Gr Liv Area Log,Area1st2nd,Overall Qual2,Overall Cond2,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseAge,HouseRemodelAge,HouseIsreModeled,HouseIsNew,RenovationNeeded,BathroomsTotal,Functional_bin,PorchSFTotal,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Garage Area2,GarageAge
268,20,6,48.0,12137,0,1,5,3,4,5,7,5,1998,1998,442.0,2,2,5,4,0,1,0.0,1,0.0,1649.0,0.0,4,1,4,1661,0,0,1661,0.0,0.0,2,0,3,1,3,6,7,0,0,1998,2,2.0,598.0,3,3,2,0,34,0,0,0,0,0,0,0,224900,12.323411137947407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,2758921,7.415175109613295,1661,49,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,12,12,0,0,0,2.0,1,34,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,357604.0,12
269,120,5,71.33636474609375,4435,0,5,5,3,3,5,6,5,2003,2003,170.0,3,2,5,4,2,5,672.0,1,0.0,176.0,672.0,4,1,4,848,0,0,848,1.0,1.0,1,0,1,1,3,4,7,0,0,2003,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,0,143750,11.875830958659597,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,719104,6.742880635791903,848,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,7,7,0,0,0,2.0,1,140,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,176400.0,7
270,120,5,71.33636474609375,4426,0,5,5,3,3,5,6,5,2004,2004,169.0,3,2,5,4,2,5,662.0,1,0.0,186.0,662.0,4,1,4,848,0,0,848,1.0,1.0,1,0,1,1,3,3,7,0,0,2004,2,2.0,420.0,3,3,2,160,0,0,0,0,0,0,0,0,143000,11.870599909242044,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,719104,6.742880635791903,848,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,6,6,0,0,0,2.0,1,160,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,176400.0,6
271,20,6,48.0,10635,0,1,5,3,1,5,8,5,2003,2003,171.0,3,2,5,4,2,3,370.0,5,972.0,315.0,1342.0,4,1,4,1668,0,0,1668,1.0,1.0,2,0,3,1,3,8,7,1,3,2003,3,2.0,502.0,3,3,2,0,262,0,0,0,0,0,0,0,232000,12.354492650648448,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,2782224,7.419380582918692,1668,64,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7,7,0,0,0,3.0,1,262,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,252004.0,7
272,20,6,70.0,8400,0,5,5,3,3,5,7,5,2004,2005,109.0,3,2,5,4,2,5,712.0,1,0.0,761.0,712.0,4,1,4,1484,0,0,1484,1.0,1.0,2,0,3,1,3,7,7,0,0,2004,2,2.0,606.0,3,3,2,0,35,0,144,0,0,0,0,0,213000,12.269047444691562,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,2202256,7.302496423727326,1484,49,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6,5,1,0,0,3.0,1,179,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,367236.0,6
273,20,6,65.0,8773,0,5,5,3,1,5,7,5,2004,2004,98.0,3,2,5,4,2,5,24.0,1,0.0,1390.0,24.0,4,1,4,1414,0,0,1414,0.0,0.0,2,0,3,1,3,6,7,0,0,2004,2,2.0,494.0,3,3,2,132,105,0,0,0,0,0,0,0,185500,12.130810161029627,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,19,0,0,0,0,0,0,False,True,1999396,7.254177846456518,1414,49,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6,6,0,0,0,2.0,1,237,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,244036.0,6
274,30,6,67.0,8777,0,5,5,3,3,2,3,6,1945,2007,0.0,2,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,4,640,0,0,640,0.0,0.0,1,0,2,1,2,5,6,0,0,1945,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,84900,11.349229372299439,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,1,0,0,0,False,True,409600,6.461468176353717,640,9,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,65,3,1,0,1,1.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,57600.0,65
275,20,6,68.0,8842,0,5,5,3,2,5,5,6,1954,1954,0.0,2,3,3,4,0,1,0.0,1,0.0,381.0,0.0,4,1,4,992,0,0,992,0.0,0.0,1,0,3,1,2,6,7,0,0,1954,1,1.0,319.0,3,3,2,60,0,56,0,0,0,0,2,0,155891,11.956912324065804,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,984064,6.899723107284872,992,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,56,56,0,0,0,1.0,1,116,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,101761.0,56
276,90,6,75.0,9825,0,5,5,3,3,5,5,5,1965,1965,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,4,1664,0,0,1664,0.0,0.0,2,0,4,2,2,8,7,0,0,1965,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,100000,11.512925464970229,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,2768896,7.416979621381154,1664,25,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,45,45,0,0,0,2.0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,45
277,20,6,60.0,10044,0,2,2,3,4,5,5,6,1968,1968,0.0,2,2,5,4,3,4,1070.0,1,0.0,126.0,1070.0,2,1,4,1196,0,0,1196,1.0,1.0,1,0,3,1,2,6,7,0,0,1968,2,1.0,336.0,3,3,2,257,0,168,0,0,0,0,2,0,144000,11.877568578558138,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1430416,7.086737934510577,1196,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,42,42,0,0,0,2.0,1,425,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,112896.0,42
278,50,6,89.0,11792,0,5,5,3,3,5,4,5,1948,1950,0.0,2,2,4,4,0,1,0.0,1,0.0,744.0,0.0,4,0,2,792,328,0,1120,0.0,0.0,1,0,2,1,1,5,7,0,0,1956,1,2.0,480.0,3,2,1,0,0,0,0,160,0,0,0,0,64000,11.06663836234181,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1254400,7.02108396428914,1120,16,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,62,60,1,0,1,1.0,1,160,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,230400.0,54
279,80,6,65.0,6305,0,5,5,3,3,5,6,6,1975,1975,0.0,2,2,4,4,2,4,528.0,1,0.0,480.0,528.0,2,1,4,1096,0,0,1096,1.0,1.0,1,0,3,1,2,5,7,1,2,1975,1,1.0,352.0,3,3,2,0,0,0,0,0,0,0,0,0,125200,11.737667737648135,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1201216,6.999422467507961,1096,36,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,35,35,0,0,1,2.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,123904.0,35
280,80,6,94.0,7819,0,5,5,3,3,5,6,5,1976,1976,0.0,2,2,4,4,2,4,422.0,3,127.0,480.0,549.0,2,1,4,1117,0,0,1117,1.0,1.0,1,0,3,1,2,6,7,1,3,1976,1,2.0,672.0,3,3,2,144,0,0,0,0,0,0,2,0,107000,11.580584113444043,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1247689,7.018401799069201,1117,36,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,34,34,0,0,0,2.0,1,144,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,451584.0,34
281,20,6,64.0,6410,0,5,1,3,3,5,4,5,1958,1958,0.0,2,2,4,4,0,1,0.0,1,0.0,960.0,0.0,4,1,4,960,0,0,960,0.0,0.0,1,0,3,1,2,5,7,0,0,1958,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,0,90000,11.407564949312402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,921600,6.866933284461882,960,16,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,52,52,0,0,0,1.0,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,52
282,20,5,80.0,8546,0,5,5,3,2,5,4,5,2003,2004,0.0,2,2,5,4,0,1,0.0,1,0.0,1121.0,0.0,4,1,4,1121,0,0,1121,0.0,0.0,2,0,2,1,2,5,7,0,0,2003,2,2.0,440.0,3,3,2,132,64,0,0,0,0,0,0,0,140000,11.84939770159144,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,1256641,7.02197642307216,1121,16,25,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,7,6,1,0,0,2.0,1,196,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,193600.0,7
283,50,6,52.0,8741,0,5,5,3,3,5,6,4,1945,1950,0.0,2,2,4,3,0,2,94.0,1,0.0,641.0,94.0,2,1,3,798,689,0,1487,0.0,0.0,1,1,3,1,2,7,7,1,4,1949,1,1.0,220.0,3,3,2,0,140,0,0,0,0,0,2,0,113000,11.635143097694478,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,2211169,7.304515946460155,1487,36,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,65,60,1,0,1,1.5,1,140,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,48400.0,61
284,190,6,60.0,12180,0,5,5,3,3,5,4,4,1941,1950,0.0,2,1,5,4,0,3,348.0,1,0.0,324.0,348.0,1,0,3,672,252,0,924,1.0,1.0,1,0,2,1,1,5,7,0,0,1941,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,2,0,80000,11.289781913656018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,853776,6.828712071641684,924,16,16,False,True,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,69,60,1,0,1,2.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,78400.0,69
285,20,6,68.0,8562,0,5,5,3,3,2,5,6,1957,2002,145.0,2,2,4,4,2,2,383.0,1,0.0,833.0,383.0,4,1,3,1526,0,0,1526,0.0,0.0,1,0,4,1,2,7,5,1,4,1957,1,1.0,364.0,3,3,2,116,78,0,0,0,0,0,0,0,144500,11.881034786534624,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,2328676,7.330405211844402,1526,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,53,8,1,0,0,1.0,1,194,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,132496.0,53
286,30,6,67.0,4853,0,5,2,3,3,5,5,6,1924,1999,203.0,2,2,4,4,1,2,133.0,1,0.0,974.0,133.0,1,0,3,1296,0,0,1296,0.0,0.0,2,0,2,1,1,5,7,1,4,1979,1,1.0,260.0,3,3,2,0,0,36,0,0,0,0,2,0,104000,11.55214617812351,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,0,1,0,0,False,True,1679616,7.16703787691222,1296,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,86,11,1,0,1,2.0,1,36,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,67600.0,31
287,70,6,66.0,6858,0,5,2,3,2,5,6,4,1915,1950,0.0,2,2,5,4,0,1,0.0,1,0.0,806.0,0.0,2,0,2,841,806,0,1647,1.0,1.0,1,1,4,1,1,6,7,0,0,1920,1,1.0,216.0,3,3,2,0,66,136,0,0,0,0,0,0,128000,11.759785542901755,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,0,0,0,0,False,True,2712609,7.4067107301776405,1647,36,16,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,95,60,1,0,1,2.5,1,202,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,46656.0,90
288,30,6,45.0,8212,2,5,5,3,3,5,3,3,1914,1950,0.0,2,1,4,3,0,2,203.0,1,0.0,661.0,203.0,2,0,2,864,0,0,864,1.0,1.0,1,0,2,1,2,5,7,0,0,1938,1,1.0,200.0,3,2,2,0,0,96,0,0,0,0,0,0,58500,10.976782033219948,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,6,0,0,0,0,0,0,False,True,746496,6.761572768804055,864,9,9,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,96,60,1,0,1,2.0,1,96,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,40000.0,72
289,50,6,50.0,5000,3,5,5,3,3,5,5,6,1924,1950,0.0,2,2,4,4,0,2,218.0,1,0.0,808.0,218.0,2,1,4,1026,665,0,1691,0.0,0.0,2,0,3,1,3,6,7,1,4,1924,1,1.0,308.0,3,3,2,0,0,242,0,0,0,0,0,0,127000,11.751942365440728,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,0,0,0,0,False,True,2859481,7.43307534889858,1691,25,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,86,60,1,0,0,2.0,1,242,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,94864.0,86
290,30,6,59.068180084228516,7890,0,5,5,3,2,5,6,6,1939,1950,0.0,2,2,4,4,0,2,238.0,1,0.0,618.0,238.0,2,1,4,856,0,0,856,1.0,1.0,1,0,2,1,2,4,7,1,4,1939,1,2.0,399.0,3,3,2,0,0,0,0,166,0,0,0,0,126000,11.744037185933616,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,0,0,0,0,False,True,732736,6.752270376141742,856,36,36,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,71,60,1,0,0,2.0,1,166,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,159201.0,71
291,90,4,60.0,7200,3,5,5,3,3,5,4,6,1967,1967,0.0,2,2,0,0,0,0,0.0,0,0.0,0.0,0.0,2,1,4,862,1788,0,2650,0.0,0.0,3,0,6,2,2,10,5,0,0,1967,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,500,160000,11.982929094215963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,0,0,0,0,False,True,7022500,7.882314918980268,2650,16,36,False,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,43,43,0,0,0,3.0,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,43
292,50,6,51.0,9839,0,5,5,3,3,5,5,2,1931,1950,0.0,2,2,4,3,0,1,0.0,1,0.0,894.0,0.0,4,1,4,894,772,0,1666,1.0,1.0,1,0,3,1,2,7,7,1,4,1931,0,0.0,0.0,0,0,0,0,156,0,0,0,0,0,0,0,100000,11.512925464970229,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17,7,0,0,1,0,0,0,False,True,2775556,7.418180822726788,1666,25,4,False,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,79,60,1,0,1,2.0,1,156,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,79
