1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,BathroomsTotal,Bedroom AbvGr,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior_AsbShng,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_PreCast,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Fence,Fireplace Qu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Full Bath,Functional,Functional_bin,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,GarageAge,Gr Liv Area,Half Bath,Heating QC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,HouseAge,HouseIsNew,HouseIsreModeled,HouseRemodelAge,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Frontage,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Misc Val,NeighborhoodClass,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Open Porch SF,Order,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,PorchSFTotal,PosFeature_Adjacent,PosFeature_Near,Railroad_Adjacent,Railroad_Near,RenovationNeeded,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Sale Condition_Abnorml,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD,SalePrice,Screen Porch,Street_Aterial,Street_Feeder,Street_Grvl,Street_Pave,TotRms AbvGrd,Total Bsmt SF,Utilities,Wood Deck SF
1040,1012,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,412.0,445.0,250.0,4,3,1,4,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,642.0,3.0,3,3,3,False,False,False,True,False,False,False,9,2052,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9,0,1,8,1,3,5,5,10125,3,75.0,5,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,91,947,5,8,2,0,0,301,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,251000,0,0,0,False,True,7,695.0,3,210
1518,631,0,0,2.5,1,True,False,False,False,False,4,0,1.0,1.0,5,83.0,1351.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,1,7,1,670.0,2.0,3,2,3,False,True,False,False,False,False,False,6,2149,1,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,6,0,0,6,1,3,5,5,12822,4,48.0,2,0,50,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43,948,5,7,2,0,0,409,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,239686,198,0,0,False,True,6,1351.0,3,168
1710,0,0,0,2.0,3,True,False,False,False,False,4,1,0.0,0.0,5,1710.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,550.0,2.0,3,3,3,False,True,False,False,False,False,False,5,1710,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,5,0,1,4,1,3,5,5,12118,4,43.0,2,0,20,6,108.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,48,949,5,7,2,0,0,328,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,240000,180,0,0,False,True,7,0.0,3,100
804,1157,0,0,3.5,3,True,False,False,False,False,4,0,1.0,1.0,5,114.0,690.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,560.0,2.0,3,3,3,False,False,False,True,False,False,False,8,1961,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8,0,1,7,1,3,5,5,12209,4,71.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,192,950,5,6,2,0,0,317,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,215000,0,0,0,False,True,7,690.0,3,125
926,0,0,0,2.0,2,True,False,False,False,False,4,2,1.0,1.0,4,135.0,767.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,False,True,False,False,False,False,1,7,1,351.0,1.0,3,1,3,False,True,False,False,False,False,False,32,926,0,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,32,0,0,32,1,2,5,5,9750,3,75.0,5,0,85,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,951,6,6,2,0,0,319,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,156450,0,0,0,False,True,5,767.0,3,319
1287,0,0,0,2.5,2,True,False,False,False,False,4,2,1.0,1.0,5,0.0,841.0,116.0,5,2,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,False,True,False,False,False,False,1,7,1,541.0,2.0,3,2,3,False,True,False,False,False,False,False,32,1287,1,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,32,0,0,32,1,2,2,5,9360,3,72.0,5,0,85,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,952,7,6,2,0,0,461,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,173000,120,0,0,False,True,5,957.0,3,302
1302,432,0,0,2.0,4,False,False,True,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False,False,False,2,7,1,539.0,2.0,3,1,3,False,True,False,False,False,False,False,32,1734,0,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,32,0,0,32,2,3,5,5,10125,3,75.0,5,0,90,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,953,5,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,126000,0,0,0,False,True,8,0.0,3,0
1217,0,0,0,3.0,3,True,False,False,False,False,4,2,1.0,1.0,5,577.0,611.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,False,False,True,False,False,False,2,7,1,497.0,2.0,3,1,3,False,True,False,False,False,False,False,19,1217,0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,19,0,1,18,1,3,5,5,9947,4,75.14444732666016,2,0,80,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,27,954,5,7,2,0,0,195,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,173000,0,0,0,False,True,6,611.0,3,168
1595,0,0,0,3.0,2,True,False,False,False,False,4,0,1.0,1.0,5,1527.0,55.0,0.0,3,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,672.0,2.0,3,1,3,False,False,False,False,False,True,False,18,1595,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,18,0,0,18,1,2,5,5,11070,3,82.0,5,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,955,5,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,152000,0,0,0,False,True,5,55.0,3,0
1344,0,0,0,1.5,3,True,False,False,False,False,4,0,0.0,0.0,4,354.0,111.0,354.0,5,2,1,3,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,True,False,False,False,False,1,7,1,525.0,2.0,3,2,3,False,False,True,False,False,False,False,51,1344,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,51,0,0,51,1,3,5,5,14375,4,81.15789794921875,2,0,20,6,541.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,118,956,6,6,2,0,0,351,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,137500,233,0,0,False,True,7,465.0,1,0
2036,0,0,0,4.0,3,True,False,False,False,False,4,3,2.0,2.0,5,80.0,1236.0,820.0,4,2,1,4,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,False,True,False,False,False,False,2,7,1,513.0,2.0,3,2,3,False,True,False,False,False,False,False,44,2036,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,44,0,0,44,1,2,2,0,215245,3,150.0,0,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,957,5,7,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,375000,0,0,0,False,True,8,2056.0,3,0
1620,0,0,0,3.0,2,True,False,False,False,False,4,3,1.0,1.0,5,598.0,1022.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5,1,False,False,True,False,False,False,2,7,1,912.0,3.0,3,3,3,False,True,False,False,False,False,False,1,1620,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,0,1,1,1,4,1,5,12898,3,89.0,2,0,20,6,70.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,958,5,9,2,0,0,228,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,315500,0,0,0,False,True,6,1022.0,3,228
846,846,0,0,2.5,3,True,False,False,False,False,4,2,0.0,0.0,5,846.0,0.0,0.0,1,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,650.0,2.0,3,2,3,False,True,False,False,False,False,False,0,1692,1,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,0,0,1,3,1,5,13159,2,83.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,114,959,5,7,2,0,0,322,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,224500,0,0,0,False,True,6,0.0,3,208
2036,0,0,0,3.0,3,True,False,False,False,False,4,3,1.0,1.0,5,432.0,1758.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,False,True,False,False,False,False,2,7,1,780.0,3.0,3,3,3,False,True,False,False,False,False,False,1,2036,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,4,1,5,13438,2,113.0,2,0,20,6,246.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,154,960,5,9,2,0,0,244,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,410000,0,0,0,False,True,9,1758.0,3,90
1641,0,0,0,3.0,3,True,False,False,False,False,4,3,1.0,1.0,5,526.0,1115.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,885.0,3.0,3,3,3,False,True,False,False,False,False,False,1,1641,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,1,1,4,1,5,14463,2,79.0,2,0,20,6,406.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,95,961,5,9,2,0,0,95,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,316500,0,0,0,False,True,7,1115.0,3,0
1466,0,0,0,2.0,3,True,False,False,False,False,4,2,0.0,0.0,5,1450.0,16.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,610.0,3.0,3,3,3,False,True,False,False,False,False,False,2,1466,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0,2,1,3,1,5,8925,3,73.0,2,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18,962,5,8,2,0,0,118,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,201000,0,0,0,False,True,7,16.0,3,100
1412,0,0,0,3.0,3,True,False,False,False,False,4,1,1.0,1.0,5,387.0,1005.0,0.0,5,1,1,4,169,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,True,False,False,False,False,2,7,1,576.0,2.0,3,1,3,False,True,False,False,False,False,False,21,1412,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,21,0,0,21,1,3,5,5,11457,2,130.0,2,0,20,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,963,5,6,2,0,0,169,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,175000,0,0,0,False,True,6,1005.0,3,0
1375,862,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,250.0,462.0,0.0,4,1,1,4,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,False,False,True,False,False,False,2,7,1,440.0,2.0,3,3,3,False,False,False,True,False,False,False,29,2237,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,29,0,1,3,1,3,5,5,9839,4,81.15789794921875,2,0,60,6,0.0,False,False,False,True,False,2500,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24,964,8,6,2,0,0,329,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,204000,0,0,0,False,True,7,462.0,3,305
1479,0,0,0,4.5,3,True,False,False,False,False,4,3,2.0,2.0,5,117.0,904.0,624.0,5,4,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,False,False,True,False,False,False,2,6,1,578.0,2.0,3,3,3,False,True,False,False,False,False,False,22,1479,1,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,22,0,1,20,1,3,5,5,14419,2,125.0,2,0,80,6,310.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,238,965,5,7,2,0,0,462,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,213500,0,0,0,False,True,7,1528.0,3,224
1296,0,0,0,3.0,2,True,False,False,False,False,4,0,1.0,1.0,5,262.0,1005.0,0.0,5,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,471.0,2.0,3,3,3,False,True,False,False,False,False,False,8,1296,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8,0,1,7,1,3,5,5,6853,3,81.15789794921875,2,0,20,6,136.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25,966,5,8,2,0,0,217,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,220000,0,0,0,False,True,6,1005.0,3,192
1072,942,0,0,2.5,3,True,False,False,False,False,4,0,0.0,0.0,5,912.0,0.0,0.0,1,1,1,4,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,486.0,2.0,3,3,3,False,True,False,False,False,False,False,6,2014,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6,0,0,6,1,3,5,5,9157,2,75.0,2,0,60,6,0.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,114,967,5,7,2,0,0,238,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,170000,0,0,0,False,True,9,0.0,3,124
1838,0,0,0,3.0,2,True,False,False,False,False,4,2,1.0,1.0,5,578.0,1260.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,765.0,3.0,3,3,3,False,True,False,False,False,False,False,3,1838,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,0,0,3,1,4,5,5,14601,3,85.0,5,0,20,6,584.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,68,968,5,9,2,0,0,338,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,315000,0,0,0,False,True,8,1260.0,3,270
1978,0,0,0,3.0,2,True,False,False,False,False,4,3,1.0,1.0,5,338.0,1640.0,0.0,5,1,1,4,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,False,False,True,False,False,False,2,7,1,920.0,3.0,3,3,3,False,True,False,False,False,False,False,2,1978,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,0,0,2,1,4,1,5,12633,3,85.0,2,0,20,6,290.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52,969,5,9,2,0,0,360,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,425000,0,0,0,False,True,7,1640.0,3,308
1008,0,0,0,1.0,3,True,False,False,False,False,4,0,0.0,0.0,4,476.0,532.0,0.0,4,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,False,True,False,False,False,False,1,7,1,384.0,1.0,3,1,3,False,True,False,False,False,False,False,41,1008,0,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,41,0,0,41,1,3,5,5,12518,3,75.0,2,0,20,6,182.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,970,7,5,2,0,0,144,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,139500,0,0,0,False,True,6,532.0,3,144
1771,0,0,0,1.0,3,True,False,False,False,False,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,4,0,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,False,False,False,True,False,False,1,6,1,336.0,2.0,3,1,3,False,True,False,False,False,False,False,49,1771,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,49,0,1,3,1,2,5,5,21750,3,100.0,5,0,20,6,75.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,971,4,5,2,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,115000,0,0,0,False,True,9,0.0,3,0
1204,0,0,0,3.0,2,False,False,False,False,True,4,0,1.0,1.0,5,338.0,866.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,412.0,2.0,3,3,3,False,True,False,False,False,False,False,11,1204,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11,0,0,11,1,2,5,5,4500,1,32.0,5,0,120,5,320.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,247,972,5,6,2,0,0,247,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,162000,0,0,0,False,True,5,866.0,3,0
1224,0,0,0,3.0,2,False,False,False,False,True,4,0,1.0,1.0,5,341.0,883.0,0.0,5,1,1,4,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,False,False,True,False,False,False,2,7,1,402.0,2.0,3,3,3,False,True,False,False,False,False,False,10,1224,0,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,10,0,0,10,1,2,5,5,4500,1,75.14444732666016,5,0,120,5,425.0,False,True,False,False,False,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,304,973,5,6,2,0,0,304,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,165000,0,0,0,False,True,5,883.0,3,0
